colorfulness,sharpness,total_clip,saturation,noise,contrast,color_temp,ranking
76.9976,4.1187,2.6927,50.2975,0.0000,43.1604,6313.3812,0.0101
52.7195,5.0028,1.2373,76.6135,0.4732,67.9267,6579.3122,0.0067
23.8658,9.9676,1.0043,36.3319,1.6391,53.4161,5384.7426,0.0123
8.6061,4.8363,1.0000,13.7436,0.4589,39.7227,6799.2812,0.0146
25.0399,7.0083,1.2693,52.6762,0.7506,57.4574,5381.9837,0.0204
38.6313,10.9278,1.1942,64.6711,1.4158,62.7471,6273.1722,0.0197
77.4229,0.5863,21.4652,188.3626,0.0000,16.6669,3438.5477,0.0061
46.6576,6.1062,1.5006,121.7866,0.8693,65.4432,2673.3166,0.0158
18.2190,6.2964,1.9338,33.4823,0.4776,61.4941,6063.5818,0.0121
39.0535,25.2074,2.0208,118.0594,11.7872,74.0850,4877.2490,0.0136
20.0833,9.1185,1.0323,34.7789,0.4898,70.4836,5679.3176,0.0133
54.8238,7.3126,1.0132,118.2678,1.5829,59.1865,3267.0264,0.0160
129.4814,3.4401,4.9039,168.6216,0.1974,51.9078,5875.4618,0.0144
34.9481,2.1343,1.1832,67.5080,0.0000,23.9175,7569.9886,0.0130
74.2654,3.2040,19.0386,90.4297,0.0000,41.0946,4724.5725,0.0338
89.7468,14.4284,2.4020,132.5748,3.4919,40.6013,3701.6396,0.0159
94.6470,2.3983,13.7260,184.2473,0.0000,35.9399,2752.3011,0.0061
35.1957,7.4936,1.3168,95.2228,0.9674,72.3571,4494.0524,0.0048
102.0342,4.5823,2.2669,128.1951,0.2041,40.1462,1445.2238,0.0042
29.3971,7.2273,1.1676,59.2458,0.8114,69.8209,5856.7464,0.0321
82.2245,5.9537,20.5386,154.4931,0.0000,61.1221,3835.7094,0.0069
15.6476,11.9488,3.3359,30.4236,1.6453,70.3309,6103.5869,0.0464
100.3926,2.3802,1.2712,157.1477,0.0392,34.5122,733.7022,0.0167
44.9805,7.9488,1.0465,71.0817,0.8951,48.1946,5154.4190,0.0252
108.3147,8.3378,8.7245,145.5189,0.7661,42.6586,990.1347,0.0057
48.6309,3.1348,1.7241,86.3722,0.0000,46.2973,9716.9202,0.0121
46.2558,7.7404,1.0990,123.6748,1.4941,78.5385,3545.0677,0.0145
73.1805,1.1976,21.3468,96.7524,0.0000,27.3629,4716.8210,0.0062
74.9098,7.3532,4.4688,85.3428,1.0570,63.4185,3421.0801,0.0434
35.9136,3.4124,10.9392,46.1765,0.1070,40.4880,5587.0908,0.0130
35.0127,6.2880,1.0784,65.9001,0.6321,72.8759,5828.0444,0.0207
32.2158,10.4218,23.2821,42.2658,1.0429,75.1708,7812.6320,0.0187
119.4593,5.5625,6.2582,158.5222,0.4694,52.4227,418.6299,0.0118
42.3164,21.1616,3.0378,88.0467,10.7262,70.9867,4196.0050,0.0064
90.3754,0.6172,22.0545,175.5257,0.0000,15.7171,3264.7185,0.0066
51.8402,12.5441,7.2437,56.2945,1.6718,99.7338,7064.6532,0.0047
83.4835,2.0896,1.7241,100.2516,0.0000,44.2906,4703.3240,0.0087
101.0016,3.5987,1.3853,117.0249,0.4175,47.3174,5039.9890,0.0250
56.6041,6.8196,7.1425,90.6998,0.5643,71.2281,4523.5630,0.0236
58.2467,5.0646,15.9962,75.2009,0.1765,38.9176,4883.6692,0.0349
80.4325,1.4736,2.1025,139.4861,0.0452,42.9169,3870.8745,0.0237
59.2970,4.6695,5.2584,83.1438,0.4363,52.8544,5674.1970,0.0085
55.7978,16.8211,13.1970,118.0853,1.5063,84.1896,6884.4809,0.0220
51.0700,14.4252,12.5255,65.5914,0.9967,80.1888,8090.3927,0.0140
35.6561,3.6868,10.4117,28.3999,0.1726,42.2698,6359.1086,0.0182
94.7821,8.4228,6.5327,113.6740,1.0352,40.5262,3844.8511,0.0041
61.9729,10.7880,3.3847,167.7162,2.0739,67.1120,4872.6784,0.0070
101.5425,23.6636,3.7416,112.2377,2.5782,67.8983,6468.1919,0.0045
76.3737,2.2404,2.2254,100.2205,0.0000,53.5363,7250.2546,0.0166
111.3890,5.8058,11.0960,127.5125,0.1318,84.3971,3090.7888,0.0044
42.6789,2.4489,1.3586,101.5512,0.0000,27.5089,4777.0307,0.0068
83.8644,7.6187,2.2946,141.3308,0.6777,70.9683,3395.6876,0.0287
86.2663,2.7261,24.9002,161.4698,0.0000,29.3966,3346.5700,0.0040
40.8585,15.2951,1.4854,182.3249,4.0677,50.3838,5083.7269,0.0061
45.8203,9.1115,1.5515,69.1653,1.3243,49.7074,8364.3717,0.0250
79.9687,9.3153,7.2439,128.2289,1.0021,58.1777,3780.4500,0.0255
23.1388,2.7304,56.0048,15.2833,0.0000,36.2951,7190.4245,0.0283
24.9971,8.1819,7.6275,75.1529,0.7627,71.7506,4920.6458,0.0309
33.7199,3.5494,1.1439,67.9759,0.3315,51.9197,4408.4381,0.0334
32.8242,9.3834,44.3851,18.1113,0.0927,92.0406,5205.7194,0.0281
57.2281,19.8415,1.5232,90.7541,6.7287,58.9148,4779.9442,0.0216
43.1282,1.2917,1.3083,134.2661,0.2532,37.3851,3234.4616,0.0351
35.8426,12.1964,1.5994,61.6920,1.6502,64.0091,4518.9691,0.1235
27.1243,7.0064,7.3560,25.8636,0.3353,88.7425,7702.6848,0.0171
48.0496,6.9264,1.1456,138.9410,0.9222,56.4065,2516.5545,0.0295
23.7083,3.7670,1.0023,23.8626,0.0000,69.7237,5207.3829,0.0252
32.0844,3.1152,1.0035,57.2610,0.2239,34.8470,9293.2793,0.0156
17.5026,7.3634,1.4985,22.4847,0.1793,82.3591,6305.2268,0.0059
45.2285,3.0440,2.7755,149.8898,0.3067,74.2939,2263.3785,0.0556
18.8433,11.7836,1.0187,53.4514,1.2989,47.6466,5580.6728,0.0120
32.8481,6.8596,4.8739,50.9351,0.2829,78.0537,3099.9818,0.0127
31.5817,3.7290,2.0544,21.2793,0.0678,35.6858,6438.4830,0.0054
31.9862,3.6326,1.0394,28.8398,0.0083,38.4965,5930.6694,0.0192
49.7076,13.6517,6.4836,58.8859,1.0085,70.6084,6145.9115,0.0087
32.5790,9.8967,1.3056,50.8663,0.8057,65.4629,5902.3901,0.0064
24.8933,4.4516,1.1434,81.3313,0.4385,45.0942,5655.1327,0.0098
19.5537,7.5301,1.5096,25.3216,0.2566,57.1521,6222.1703,0.0142
6.5818,4.6139,1.0052,26.0765,0.2162,56.0842,5880.3895,0.0277
46.7878,19.4194,9.8649,77.8609,4.5463,73.1957,5175.5516,0.0665
0.0000,6.4190,1.0336,0.0000,0.4137,58.0571,6499.8782,0.0172
0.0000,2.0363,1.0184,0.0000,3.4400,29.2631,6499.8782,0.0218
55.4470,4.1740,1.1300,92.2750,0.1914,59.6405,8815.3329,0.0352
42.0968,4.4222,1.3093,77.3900,0.2532,71.3936,4799.3473,0.0357
25.9905,4.6735,1.5952,39.0725,0.2532,86.3170,5092.1537,0.0753
46.0925,12.5240,1.8463,80.5385,0.7559,59.0717,4976.3308,0.0503
48.3785,6.7954,1.3764,159.3203,0.5251,64.6410,4250.1913,0.1027
73.1493,7.1991,1.3877,105.6732,0.6277,54.7005,7354.5906,0.0315
36.7244,5.2990,2.5160,59.1537,1.0209,24.5082,8439.7786,0.0185
40.1802,5.1405,1.5453,71.4157,0.6172,32.9859,4819.6595,0.0414
55.7367,6.7268,6.1406,82.8867,0.5515,64.3842,4334.2110,0.0375
40.8586,9.3226,1.3494,95.1486,0.8301,67.1465,3700.8348,1.0000
88.1966,5.3364,1.3554,117.2412,0.7760,51.4656,2380.4599,0.0243
23.8639,4.7294,1.0143,33.3525,0.1770,57.1191,5925.7791,0.0262
14.4249,4.4259,1.3895,9.2859,0.0000,78.5173,6499.8782,0.0288
64.1734,2.0572,18.2499,85.5205,0.0000,34.3639,11147.9821,0.1125
39.5290,2.4459,1.0059,109.2390,0.0000,22.8016,11124.2958,0.0439
55.5496,7.5653,22.4809,95.5284,0.5168,87.9599,3971.2725,0.0448
46.8886,1.8043,1.5555,68.5071,0.0000,25.0438,10975.3721,0.0260
51.8748,7.2511,1.2150,52.9437,0.5267,64.3471,5957.0132,0.0239
35.1422,10.2016,1.1007,103.3496,0.6442,50.9546,4038.2004,0.2174
60.8309,2.6085,1.4604,89.2271,0.0678,46.1357,10215.7651,0.0189
37.6495,7.1557,1.6181,97.2698,0.6856,60.8318,5869.0408,0.0511
9.8555,2.9861,1.0951,9.2831,0.0000,47.1997,6465.0935,0.0435
54.4499,5.6781,6.9153,84.5602,0.8394,34.4029,10361.8233,0.0169
73.0121,7.2088,1.5684,142.9291,0.5990,57.2923,2542.2884,0.0899
49.4381,3.5359,13.0785,111.8612,0.2614,78.3719,3907.5372,0.0242
66.5114,7.7397,1.0371,81.5206,0.1770,69.3132,6891.3842,0.0352
21.4038,7.3204,1.0093,46.7834,0.6050,60.8851,6196.2862,0.0601
47.8487,13.1475,1.2216,76.9232,1.3931,59.9199,4800.4041,0.0306
95.5897,9.2059,5.9520,228.8960,0.8130,34.0058,2249.1185,0.0511
58.4545,6.1561,1.6119,128.9533,0.5009,54.9820,2627.8190,0.0144
29.5489,8.8149,1.0154,57.2861,0.5334,56.3122,5326.3467,0.0637
43.6266,12.3497,1.0706,63.8879,1.5135,61.2696,5698.5900,0.0443
36.7281,8.4248,1.0735,73.5743,0.6999,61.1559,4686.4642,0.0775
24.5630,14.1078,1.8328,49.6915,1.1170,72.8279,5868.3195,0.0568
45.9619,3.7156,1.8849,55.5288,0.3006,55.2317,6144.1380,0.2187
66.5978,2.9889,25.9150,73.6584,0.0000,39.2444,11115.0076,0.0875
29.4756,14.4230,5.4048,42.1808,1.6387,65.9064,6233.8620,0.0519
38.6682,4.7497,1.6980,68.0565,0.4722,73.5102,5763.0060,0.0467
40.4574,5.5802,1.1532,95.0221,0.4241,73.3185,4920.0414,0.0399
0.0000,5.6788,1.9751,0.0000,1.8466,40.8217,6499.8782,0.1832
32.2453,8.2599,1.0881,93.3842,0.7247,44.8692,9618.0539,0.1136
20.7243,4.5577,1.0783,58.8022,0.4672,74.6406,8838.6912,0.0264
57.6859,2.1256,1.4349,63.1158,0.0000,69.1966,6217.7169,0.0077
35.8313,5.1483,44.0426,30.2394,0.1401,63.4832,5949.6531,0.0691
44.6464,9.0930,7.9470,31.8092,0.8037,84.4931,5872.7301,0.0323
27.6744,9.2075,1.1164,51.8626,0.6155,66.5241,6839.9301,0.0805
56.8868,1.3924,1.0208,167.5106,0.2079,51.5059,2718.0400,0.0455
21.7974,8.4909,1.0020,46.3941,0.1997,54.3276,7209.5511,0.0000
27.8687,5.2397,1.0620,49.2388,0.3414,67.8866,6830.0641,0.0496
6.0831,2.7628,1.0037,33.2452,0.2780,73.8406,6412.0509,0.0338
14.8268,2.3234,1.0011,35.5994,0.2697,40.5186,7013.6352,0.0132
8.7037,6.4334,1.0379,36.1118,0.9260,51.4735,8150.4383,0.1061
54.7169,24.5880,2.8387,103.9652,12.0099,73.6446,5001.1752,0.1027
61.6731,13.3200,2.3106,65.1339,1.4962,53.6166,5248.4547,0.1010
86.9871,5.5205,1.8480,186.1212,0.5289,37.3499,2820.4496,0.0465
123.9628,7.9772,1.9676,139.4657,0.6430,80.5451,593.7108,0.0563
36.5012,7.3591,1.0005,133.9452,0.9448,36.5048,6875.3296,0.0922
0.0000,4.1595,2.0874,0.0000,0.0000,64.7525,6499.8782,0.0816
15.1613,3.5047,1.1736,59.9726,0.2118,61.9578,5454.1886,0.1683
79.7970,13.5998,3.1387,115.6926,2.1232,50.7157,4897.6605,0.1173
7.9814,9.4243,2.0550,20.1701,0.3139,50.4178,7074.2900,0.1891
9.0393,8.8239,1.0577,25.6512,0.4754,68.5868,7116.0553,0.1701
56.9882,3.6581,1.0128,174.7302,0.0000,35.0844,1222.0009,0.0718
39.4249,21.3805,1.0057,115.9454,8.8823,55.4551,5220.0229,0.1414
39.7760,7.0167,1.2451,39.1738,0.7001,51.7564,6189.0135,0.1897
74.2732,0.6383,1.0007,157.1815,0.0226,52.6090,3259.3033,0.2255
6.9853,14.2821,1.2740,20.7215,3.0374,50.1118,5979.8217,0.1351
32.9036,12.4846,1.2626,66.1942,1.4015,57.9892,10202.4239,0.2138
0.0000,12.3144,1.0041,0.0000,0.9763,50.5801,6499.8782,0.1213
40.9661,11.6825,2.9387,122.6037,1.0126,87.3159,4850.5180,0.2314
38.3966,17.3520,1.9934,94.1129,5.6778,65.5393,8667.3343,0.3276
78.3272,8.4034,2.3817,193.4916,1.9410,48.7710,1639.2979,0.2421
32.3498,5.9185,1.0561,56.9334,0.4898,68.4932,6947.4701,0.1428
0.2050,1.4026,8.9390,0.0644,0.0000,99.9810,6499.8782,0.1545
53.3943,4.3145,1.0203,81.8028,0.1379,52.7769,8639.1762,0.1518
19.2769,11.1929,1.0079,68.7681,1.4467,62.9092,7879.5698,0.1362
21.3861,7.7372,1.5897,29.3696,0.3767,62.4097,6610.1688,0.1259
16.7372,13.8221,1.7946,34.7435,3.4482,76.5386,5989.0880,0.1689
0.0000,12.6348,3.1165,0.0000,0.6916,82.9288,6499.8782,0.1069
19.8498,4.6384,1.0010,38.1313,0.2923,33.9941,5708.1326,0.1005
22.1905,9.6666,1.0707,97.3063,0.6922,41.9755,8243.2694,0.1908
50.8534,16.5203,1.7882,53.5857,2.2421,52.8754,5806.0985,0.1111
30.4332,12.3025,1.0125,66.9841,2.0275,56.9756,5578.4796,0.2188
68.9919,0.9270,1.0000,110.4019,0.0000,32.3212,298.4494,0.1265
8.5700,4.5653,35.8357,20.5284,0.1357,81.3108,6013.8325,0.2235
102.3861,2.2067,1.1373,161.3660,0.3149,57.9103,1147.1767,0.1330
76.6783,6.7768,2.5932,106.1457,0.6426,51.8983,2600.0909,0.3197
77.2135,3.7068,1.0778,123.9031,0.3541,32.1614,1592.9594,0.2405
43.6826,8.2364,1.0827,136.6796,0.6321,46.7200,3404.6858,0.1411
0.1554,2.0729,1.0001,0.2085,0.2102,72.5723,6499.8782,0.0691
39.5032,20.6241,1.1805,57.3670,8.9823,46.4671,5551.4348,0.0563
27.3387,21.4045,1.3580,68.5893,6.3051,69.1170,6617.2834,0.2210
60.9797,7.8784,1.7453,156.7292,1.0027,31.5838,1549.1999,0.1567
39.4946,5.4493,1.1954,49.2529,0.5885,27.3137,7707.3900,0.1093
18.6946,8.2686,1.1779,52.1901,1.3811,31.3260,5001.6130,0.1648
107.2068,4.7097,3.1413,160.0913,0.4649,63.5224,9361.5544,0.2131
44.1832,15.3149,1.0523,84.5536,0.9161,70.5535,7475.3819,0.2609
35.0932,18.8346,1.5504,99.5624,4.7761,43.9995,3876.6636,0.3274
30.3203,4.9740,1.0055,59.3892,0.3210,60.5405,8216.8530,0.1513
98.5299,8.8764,1.4444,204.9107,1.6359,35.6050,60.4797,0.2667
20.6560,14.1523,1.4096,148.6087,1.7735,50.1029,6704.8042,0.2977
67.4273,7.1781,1.0399,150.4505,0.7595,59.2139,4379.5531,0.2450
35.4449,8.5469,1.8568,72.6766,0.7247,66.9071,6542.8540,0.2621
59.8301,3.5067,1.0050,163.0959,0.5471,47.5819,1116.3505,0.3172
27.9267,10.4102,1.1654,61.9694,1.2234,48.0368,6075.3359,0.5126
45.1517,31.6553,1.9273,111.9556,15.3022,65.5349,7116.6546,0.2282
34.6193,12.1330,1.2499,60.1063,0.5229,51.0108,9397.6883,0.2964
42.5371,1.7242,1.5893,84.2014,0.1439,76.7994,7042.8389,0.2945
26.8760,5.6271,1.0011,85.7803,0.6690,79.9250,6758.3397,0.2850
95.0607,4.7351,2.1172,159.2170,0.4241,46.8323,10830.9454,0.2573
15.6767,6.7422,1.0006,47.6696,0.5124,75.3803,6237.7751,0.2481
61.0958,1.0353,1.0085,177.0514,0.0000,30.9129,7995.0499,0.2519
33.5219,23.7003,1.1025,97.4233,8.3181,53.7609,4584.1729,0.3690
95.3914,4.7096,1.9361,213.7240,0.4655,40.8951,1836.8561,0.2526
34.8803,5.9699,3.3580,74.0561,0.1853,80.4875,7615.1127,0.1856
0.0275,16.7129,1.2858,0.0004,2.0186,75.8473,6499.8782,0.1782
33.4711,4.2536,1.8951,70.9256,0.3398,64.1743,4088.6863,0.5201
68.2682,28.2705,3.9026,116.1976,12.3479,54.7467,2401.3122,0.6757
26.9326,27.7810,1.6991,57.9786,12.1057,60.6066,9250.2797,0.3024
17.6597,7.5169,1.1409,60.8898,0.3745,80.4015,7558.8331,0.1984
102.5763,9.7010,1.0264,109.7286,0.6381,76.2776,6386.8234,0.1574
44.0688,11.4717,2.8268,86.0381,2.3733,56.4465,4186.7330,0.2489
0.0000,4.3002,1.3693,0.0000,0.3707,52.1508,6499.8782,0.1361
22.5758,3.6362,1.0246,84.9451,0.2697,71.4796,6221.2917,0.3235
60.9174,15.1462,1.1185,132.8390,2.7236,62.5676,5158.9264,0.2233
49.8193,14.4639,1.2068,96.6166,2.6087,69.7095,6292.2102,0.2007
47.1785,5.5169,1.0462,115.8786,0.2471,59.2237,3203.3222,0.3279
102.1518,3.8042,1.7049,184.5901,0.4385,49.6481,3233.6915,0.1142
35.7580,3.2945,1.0412,48.2696,0.3006,54.0833,7512.1727,0.2174
25.7005,7.9426,1.2709,65.0282,0.4098,68.6209,5785.9110,0.2033
29.6746,2.8381,1.1825,47.2542,0.3210,43.2739,6027.0538,0.2680
38.1682,8.3147,1.0327,63.9914,0.8809,63.1231,6115.1366,0.2656
44.5316,11.0202,1.2666,58.8428,1.2476,41.6584,6898.0111,0.1985
30.5544,15.3641,2.0731,62.1108,9.0886,72.8556,5816.7268,0.2171
45.2408,17.3726,1.1010,165.8694,7.0935,41.7655,2832.6345,0.4857
40.9939,14.7313,2.9599,72.1264,4.2518,63.7265,5932.3691,0.3416
33.6895,21.4945,1.9322,92.0019,9.4898,65.6841,8762.3238,0.1978
99.6746,5.7946,1.0419,91.8082,0.2675,34.6175,5249.2393,0.1761
17.6259,17.2484,2.0381,60.0173,3.6171,67.9147,5187.3183,0.2464
73.1532,0.4505,1.0095,252.8815,0.0000,14.5613,-527.8822,0.4747
29.4054,5.7318,1.0011,69.4146,0.6222,37.0056,9476.7164,0.2811
75.3506,5.3845,1.0001,120.1983,0.6012,39.2560,3722.2274,0.1848
32.4265,17.9917,1.6511,64.2166,3.0289,78.5904,7054.0907,0.3006
20.7839,14.3486,1.1250,48.7264,2.1708,58.5853,4961.9053,0.3555
31.4443,22.5677,2.0958,67.1407,3.4082,73.5454,5199.5144,0.2264
26.7697,9.0938,4.0151,56.0074,0.6458,82.2823,6833.4912,0.2115
27.6816,11.5251,2.0942,56.8328,1.0966,67.1704,7380.5094,0.4184
36.9861,8.1770,1.2434,57.5753,0.6073,58.5613,7015.2442,0.2776
86.4721,5.0340,1.0781,125.4077,0.1631,37.8596,5172.1374,0.1044
65.7915,4.7435,16.2500,109.9771,0.1974,29.2136,2715.2271,0.1378
47.2003,16.7030,5.4001,101.0777,9.9093,64.0645,3962.2330,0.2170
0.0000,17.0882,3.6626,0.0000,1.6116,105.2670,6499.8782,0.1880
84.5005,13.4410,3.1047,150.5972,2.7363,60.7930,1482.2766,0.2224
46.6368,13.3484,1.3608,103.6947,2.6662,65.5100,4438.8641,0.3430
13.7325,36.1930,1.2451,31.0475,16.5063,54.3916,5731.2594,0.4973
24.1624,15.5057,2.6091,63.7548,2.7417,74.1222,8343.9833,0.3980
0.0000,8.6330,1.2359,0.0000,0.4203,91.8998,6499.8782,0.6039
23.7764,7.6211,1.1259,62.4641,0.5907,68.3591,6253.8508,0.1625
79.3093,1.8158,1.0026,172.1004,0.5703,53.0755,5362.5817,0.4328
0.0000,17.1772,1.4593,0.0000,3.6688,74.7435,6499.8782,0.2506
41.7104,16.2824,1.0124,70.4592,5.3821,58.3080,7129.5155,0.2938
36.5536,21.8804,1.6160,73.3452,5.2995,53.7934,5934.4010,0.2181
55.6723,29.0282,1.9099,110.6692,14.2599,60.0710,4210.8890,0.1572
5.8552,6.3240,10.7065,14.0675,0.6050,77.2305,6463.3932,0.2070
54.0142,3.3780,1.0029,97.4726,0.5003,52.8901,6573.0640,0.2238
34.8331,15.3745,1.1091,81.0456,4.7876,55.6428,3818.2046,0.3055
85.2013,8.1321,1.1092,234.3910,1.0419,45.0556,1803.3361,0.7692
0.0000,3.6103,1.8083,0.0000,1.7061,38.6564,6499.8782,0.5689
25.5687,5.2921,1.0039,53.8472,0.4175,34.0617,5009.1427,0.2949
15.2376,8.0862,1.0001,124.2154,0.9365,41.4825,4943.0031,0.4540
0.0000,5.2119,1.3469,0.0000,0.7595,91.5394,6499.8782,0.4054
41.8962,34.2346,1.8994,114.0224,13.9762,66.7259,4189.2966,0.4044
81.8252,10.6956,1.9239,160.5341,0.8388,62.4036,2571.5106,0.1368
46.6963,10.4509,1.2929,167.1967,1.0722,53.1286,3517.5896,0.5844
44.0202,5.6689,1.0002,105.5176,1.2729,59.4429,5926.4693,1.0000
13.6958,1.4002,1.0682,18.3259,0.0000,25.6836,7072.5588,0.0519
23.8506,2.6961,1.1699,20.4302,0.0000,47.9973,6378.0505,0.0325
14.4003,2.3504,1.1797,22.7165,0.0000,71.6250,6648.7941,0.0096
39.8801,3.1474,1.1852,25.6561,0.0000,62.9866,6458.8946,0.0203
60.6814,6.5014,24.9955,136.6767,0.0000,97.4488,3719.5493,0.0691
11.9112,4.2576,49.6119,14.9392,0.0000,56.7997,6830.6640,0.0523
44.4842,6.2942,41.0265,50.1143,0.1748,93.0290,4762.3907,0.0725
16.6704,3.5489,47.1026,33.5934,0.0061,98.9046,4898.4963,0.0857
16.7406,3.3085,58.4674,30.2552,0.0000,100.0721,4997.8781,0.0109
15.9515,4.4988,27.9043,45.3150,0.2515,99.2314,4883.3156,0.0214
4.9797,3.1794,46.5854,16.0678,0.0927,110.0375,7689.2538,0.0247
5.0099,2.0001,47.8135,19.9540,0.0000,107.9242,7939.7243,0.0018
9.0522,1.0204,89.5254,6.7732,0.0000,53.5798,4250.9290,0.0114
4.9661,1.1658,90.3475,4.3978,0.0000,53.7672,9754.1537,0.0074
24.3039,4.1027,21.5971,58.6557,0.3271,88.4221,4738.7458,0.0163
4.1552,1.5322,30.6102,14.3313,0.0000,103.5219,7037.8512,0.0200
3.9836,3.1445,33.5255,5.2064,0.0000,27.0373,6727.1612,0.0032
3.1812,1.7742,60.7129,3.4045,0.0000,66.3632,6453.3994,0.0018
4.3101,3.6010,29.4370,14.0071,0.3458,85.3537,6949.6972,0.0000
3.4146,1.3108,46.1330,15.2810,0.0000,111.9998,7373.3556,0.0159
3.2837,4.3934,48.4185,12.5340,0.0000,111.5559,7398.5163,0.0087
8.2136,4.5684,61.6661,14.0416,0.0000,80.1686,7960.2575,0.0108
15.8688,3.0983,42.8969,37.4987,0.0430,105.6558,11088.4582,0.0931
4.1039,2.7048,24.1387,22.5387,0.0000,101.8003,7425.4327,0.0391
13.4917,3.5604,42.5544,15.1446,0.0410,83.7591,8104.4545,0.0143
15.8013,5.7440,25.9909,25.3925,0.2366,103.9824,6422.2359,0.0498
5.2563,2.5656,47.1483,6.7129,0.0000,55.2503,6548.5017,0.0265
15.3825,1.7659,47.1318,4.6369,0.0000,31.7339,6542.0819,0.0355
16.7544,4.8226,46.7601,21.9326,0.0000,108.1979,7885.3641,0.1246
11.6606,2.1084,44.8307,17.5513,0.0000,116.8031,7275.3544,0.0418
5.0920,4.0982,53.9240,12.1346,0.0000,92.9295,6800.4444,0.0342
15.1265,5.3896,39.4264,21.5220,0.1258,105.1745,6372.1201,0.0807
7.6471,1.4949,61.1689,16.7579,0.0000,114.2738,8513.3711,0.0415
30.8186,1.8272,31.2335,29.3214,0.0000,51.1388,6948.3117,0.0516
7.1927,1.7961,44.2986,21.9245,0.0000,111.1464,8547.0645,0.0283
25.7438,1.0388,45.2572,20.9326,0.0000,23.0559,5306.3680,0.0143
3.6168,1.2426,46.8184,3.7787,0.0000,32.1453,6735.4141,0.0879
4.0690,1.2577,60.1009,13.9770,0.0000,104.8888,7939.7243,0.0299
23.9922,3.6188,43.9985,38.7833,0.0640,100.6499,4877.7533,0.0978
66.9038,5.9553,2.0973,128.2506,0.5328,49.8365,2772.0343,0.1502
93.5787,9.2103,1.1712,113.2740,2.6656,60.6703,1656.9743,0.1953
6.2177,8.2994,51.6461,15.2073,0.0000,94.3330,6330.9450,0.0326
24.7162,1.5205,48.3638,21.1810,0.0000,114.4053,6815.4853,0.0220
4.7582,2.3404,51.9122,15.8078,0.0000,105.1997,7545.3533,0.0177
13.3983,3.1049,42.6867,32.7343,0.0535,103.1062,5137.2246,0.0677
9.9514,5.3984,26.1544,18.7888,0.3729,64.8805,5782.3568,0.0113
4.0124,3.8597,47.0848,4.8636,0.1175,56.6649,6823.5551,0.0289
16.8621,3.1306,46.7102,11.6178,0.0000,49.3975,6585.0318,0.0164
30.3007,2.5897,47.2156,10.2024,0.0000,42.2277,6591.9656,0.0058
38.0712,2.5075,46.6825,12.4513,0.0000,45.0692,6591.9656,0.0044
38.9271,7.6372,2.4636,92.0269,0.6668,72.6510,4377.7486,0.1520
41.8202,7.4509,1.8853,182.6445,0.4159,56.2452,7298.5655,0.1277
14.1256,5.2677,49.8687,10.8342,0.0077,49.1633,6945.9303,0.0263
6.8294,3.2529,61.3979,12.7388,0.0000,91.0769,7987.1178,0.0344
3.3051,1.8449,29.8884,3.2601,0.1236,29.1619,6554.8230,0.0498
5.4022,3.5810,47.7163,14.6328,0.0000,101.7192,7611.6257,0.0379
6.7542,2.9158,51.9506,9.2228,0.0000,85.5578,6333.8594,0.1307
9.9350,3.8371,63.3881,16.5582,0.0000,93.6717,5782.7068,0.0348
4.3640,1.3121,24.6614,5.2239,0.0783,28.6616,6642.3059,0.0577
3.0812,1.9713,47.2615,17.3024,0.0000,117.7765,6847.1614,0.0645
30.3211,6.9250,69.6324,51.5996,0.0000,99.1546,4474.2154,0.0658
19.9393,17.2696,1.2881,67.8777,5.8336,36.3017,4800.5237,0.0389
46.8430,27.0548,5.3013,76.7607,5.9416,75.6051,4530.6852,0.0507
7.6197,2.3957,63.3008,9.4135,0.0000,88.6978,7524.0452,0.0204
6.8506,4.8373,57.4759,7.1794,0.0000,64.3309,7002.0790,0.0369
3.6826,3.7277,46.6801,10.3783,0.0265,93.4780,7042.9695,0.0265
4.8246,3.1932,27.5581,17.3681,0.1853,98.6216,7453.0185,0.0520
14.4103,4.9998,45.2386,6.5935,0.2758,55.2592,6773.6926,0.1158
3.7893,13.6094,50.4390,5.9938,0.1191,74.6983,6547.2021,0.0205
4.3929,1.2944,34.8753,4.5003,0.0000,21.3646,6688.4116,0.0401
121.1585,1.1705,53.6081,100.1815,0.0000,53.3754,1222.7878,0.0411
37.5875,4.8267,39.9738,63.4822,0.2079,75.7615,3471.4143,0.0159
22.9923,2.2866,48.9384,21.4534,0.0000,114.2682,7174.6536,0.1352
29.4357,4.5813,1.0276,56.3677,0.0701,39.7492,5504.6391,0.0441
60.7839,6.5103,24.8344,136.7593,0.0000,97.3992,3719.5493,0.0671
30.7621,3.8696,1.3122,102.4305,0.1853,50.4319,4317.3007,0.1260
83.6426,12.5154,5.5282,85.1303,1.4533,82.7765,5980.4189,0.0413
35.5259,10.5084,4.3328,77.8680,0.8544,90.7721,5055.1513,0.0427
20.7283,31.7722,4.3700,68.9339,12.1425,83.4188,6176.4631,0.0435
77.4232,3.2778,1.4155,228.8928,0.0535,29.9818,32.8336,0.3308
81.2044,7.2394,4.3314,187.0550,0.6939,71.7608,-948.6829,0.2790
77.4232,3.2778,1.4155,228.8928,0.0535,29.9818,32.8336,0.1908
37.0131,12.5337,1.0018,69.0408,3.6458,56.4198,6604.7603,0.1146
45.6625,24.5927,1.4914,111.6031,8.0739,67.0591,5978.0493,0.1223
